날짜,시간,구장,경기  홈팀원정팀,구분
2024.03.23 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.24 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.25 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.26 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.27 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.28 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.29 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.03.30 토,14:00,전주 월드컵 경기장,종료  전북  2  울산  2,4R
2024.03.30 토,14:00,인천 축구 전용경기장,종료  인천  2  대전  0,4R
2024.03.30 토,16:30,제주 월드컵 경기장,종료  제주  0  포항  2,4R
2024.03.30 토,16:30,수원 종합 운동장,종료  수원FC  1  김천  4,4R
2024.03.31 일,14:00,춘천 송암 스포츠타운,종료  강원  1  서울  1,4R
2024.03.31 일,16:30,광주 축구 전용경기장,종료  광주  1  대구  2,4R
2024.04.01 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.02 화,19:30,포항 스틸야드,종료  포항  1  수원FC  1,5R
2024.04.02 화,19:30,대전 월드컵 경기장,종료  대전  2  울산  0,5R
2024.04.03 수,19:30,광주 축구 전용경기장,종료  광주  2  인천  3,5R
2024.04.03 수,19:30,서울 월드컵 경기장,종료  서울  5  김천  1,5R
2024.04.03 수,19:30,제주 월드컵 경기장,종료  제주  2  전북  0,5R
2024.04.03 수,19:30,춘천 송암 스포츠타운,종료  강원  3  대구  0,5R
2024.04.04 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.05 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.06 토,14:00,울산 문수 축구경기장,종료  울산  3  수원FC  0,6R
2024.04.06 토,16:30,인천 축구 전용경기장,종료  인천  0  제주  1,6R
2024.04.06 토,16:30,김천 종합 운동장,종료  김천  2  광주  1,6R
2024.04.07 일,14:00,전주 월드컵 경기장,종료  전북  2  강원  3,6R
2024.04.07 일,14:00,대구iM뱅크PARK,종료  대구  0  서울  0,6R
2024.04.07 일,16:30,대전 월드컵 경기장,종료  대전  1  포항  2,6R
2024.04.08 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.09 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.10 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.11 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.12 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.13 토,14:00,전주 월드컵 경기장,종료  전북  2  광주  1,7R
2024.04.13 토,14:00,서울 월드컵 경기장,종료  서울  2  포항  4,7R
2024.04.13 토,16:30,울산 문수 축구경기장,종료  울산  4  강원  0,7R
2024.04.13 토,16:30,제주 월드컵 경기장,종료  제주  0  김천  2,7R
2024.04.14 일,14:00,수원 종합 운동장,종료  수원FC  1  대전  0,7R
2024.04.14 일,16:30,인천 축구 전용경기장,종료  인천  1  대구  1,7R
2024.04.15 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.16 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.17 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.18 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.19 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.20 토,14:00,수원 종합 운동장,종료  수원FC  2  제주  1,8R
2024.04.20 토,16:30,포항 스틸야드,종료  포항  0  김천  0,8R
2024.04.20 토,16:30,서울 월드컵 경기장,종료  서울  2  전북  3,8R
2024.04.21 일,14:00,춘천 송암 스포츠타운,종료  강원  4  인천  1,8R
2024.04.21 일,16:30,대구iM뱅크PARK,종료  대구  0  대전  0,8R
2024.04.22 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.23 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.24 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.25 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.26 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.27 토,14:00,대전 월드컵 경기장,종료  대전  3  서울  1,9R
2024.04.27 토,16:30,광주 축구 전용경기장,종료  광주  1  수원FC  2,9R
2024.04.27 토,16:30,김천 종합 운동장,종료  김천  1  강원  0,9R
2024.04.28 일,14:00,포항 스틸야드,종료  포항  0  인천  0,9R
2024.04.28 일,14:00,전주 월드컵 경기장,종료  전북  2  대구  2,9R
2024.04.28 일,16:30,울산 문수 축구경기장,종료  울산  3  제주  1,9R
2024.04.29 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.04.30 화,19:30,대전 월드컵 경기장,종료  대전  0  김천  0,10R
2024.04.30 화,19:30,수원 종합 운동장,종료  수원FC  0  서울  2,10R
2024.05.01 수,19:00,대구iM뱅크PARK,종료  대구  1  울산  2,10R
2024.05.01 수,19:00,인천 축구 전용경기장,종료  인천  3  전북  0,10R
2024.05.01 수,19:00,제주 월드컵 경기장,종료  제주  1  광주  3,10R
2024.05.01 수,19:00,춘천 송암 스포츠타운,종료  강원  2  포항  4,10R
2024.05.02 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.03 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.04 토,14:30,서울 월드컵 경기장,종료  서울  0  울산  1,11R
2024.05.04 토,16:30,포항 스틸야드,종료  포항  1  전북  0,11R
2024.05.05 일,14:00,수원 종합 운동장,종료  수원FC  1  강원  2,11R
2024.05.05 일,16:30,김천 종합 운동장,종료  김천  2  인천  2,11R
2024.05.06 월,14:00,제주 월드컵 경기장,종료  제주  1  대구  0,11R
2024.05.06 월,16:30,광주 축구 전용경기장,종료  광주  2  대전  1,11R
2024.05.07 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.08 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.09 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.10 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.11 토,16:30,인천 축구 전용경기장,종료  인천  1  서울  2,12R
2024.05.11 토,19:00,대구iM뱅크PARK,종료  대구  3  광주  2,12R
2024.05.11 토,19:00,춘천 송암 스포츠타운,종료  강원  3  대전  3,12R
2024.05.12 일,14:00,전주 월드컵 경기장,종료  전북  2  수원FC  3,12R
2024.05.12 일,16:30,울산 문수 축구경기장,종료  울산  2  김천  2,12R
2024.05.12 일,16:30,포항 스틸야드,종료  포항  1  제주  1,12R
2024.05.13 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.14 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.15 수,16:30,광주 축구 전용경기장,종료  광주  2  울산  1,8R
2024.05.16 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.17 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.18 토,16:30,대전 월드컵 경기장,종료  대전  0  인천  1,13R
2024.05.18 토,19:00,김천 종합 운동장,종료  김천  1  제주  0,13R
2024.05.19 일,16:30,광주 축구 전용경기장,종료  광주  0  전북  3,13R
2024.05.19 일,16:30,서울 월드컵 경기장,종료  서울  1  대구  2,13R
2024.05.19 일,16:30,춘천 송암 스포츠타운,종료  강원  1  울산  0,13R
2024.05.19 일,19:00,수원 종합 운동장,종료  수원FC  1  포항  0,13R
2024.05.20 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.21 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.22 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.23 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.24 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.25 토,14:00,전주 월드컵 경기장,종료  전북  0  김천  0,14R
2024.05.25 토,16:30,울산 문수 축구경기장,종료  울산  4  대전  1,14R
2024.05.25 토,19:00,포항 스틸야드,종료  포항  2  서울  2,14R
2024.05.25 토,19:00,인천 축구 전용경기장,종료  인천  1  광주  1,14R
2024.05.26 일,16:30,대구iM뱅크PARK,종료  대구  1  강원  2,14R
2024.05.26 일,19:00,제주 월드컵 경기장,종료  제주  1  수원FC  0,14R
2024.05.27 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.28 화,19:30,광주 축구 전용경기장,종료  광주  0  포항  1,15R
2024.05.28 화,19:30,김천 종합 운동장,종료  김천  0  서울  0,15R
2024.05.29 수,19:30,인천 축구 전용경기장,종료  인천  1  울산  1,15R
2024.05.29 수,19:30,대전 월드컵 경기장,종료  대전  0  제주  1,15R
2024.05.29 수,19:30,수원 종합 운동장,종료  수원FC  2  대구  0,15R
2024.05.29 수,19:30,춘천 송암 스포츠타운,종료  강원  2  전북  1,15R
2024.05.30 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.05.31 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.01 토,16:30,울산 문수 축구경기장,종료  울산  1  전북  0,16R
2024.06.01 토,19:00,수원 종합 운동장,종료  수원FC  3  인천  1,16R
2024.06.01 토,19:00,김천 종합 운동장,종료  김천  3  포항  1,16R
2024.06.02 일,16:30,대전 월드컵 경기장,종료  대전  1  대구  0,16R
2024.06.02 일,16:30,제주 월드컵 경기장,종료  제주  1  강원  2,16R
2024.06.02 일,19:00,서울 월드컵 경기장,종료  서울  1  광주  2,16R
2024.06.03 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.04 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.05 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.06 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.07 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.08 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.09 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.10 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.11 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.12 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.13 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.14 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.15 토,18:00,포항 스틸야드,종료  포항  1  대전  1,17R
2024.06.15 토,19:00,광주 축구 전용경기장,종료  광주  2  김천  0,17R
2024.06.15 토,20:00,춘천 송암 스포츠타운,종료  강원  3  수원FC  1,17R
2024.06.16 일,18:00,울산 문수 축구경기장,종료  울산  2  서울  2,17R
2024.06.16 일,18:00,전주 월드컵 경기장,종료  전북  2  인천  2,17R
2024.06.16 일,19:00,대구iM뱅크PARK,종료  대구  1  제주  0,17R
2024.06.17 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.18 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.19 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.20 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.21 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.22 토,18:00,대구iM뱅크PARK,종료  대구  3  전북  0,18R
2024.06.22 토,19:00,대전 월드컵 경기장,종료  대전  2  광주  1,18R
2024.06.22 토,19:00,강릉 종합 운동장,종료  강원  2  김천  3,18R
2024.06.22 토,20:00,서울 월드컵 경기장,종료  서울  3  수원FC  0,18R
2024.06.23 일,18:00,인천 축구 전용경기장,종료  인천  1  포항  3,18R
2024.06.23 일,18:00,제주 월드컵 경기장,종료  제주  2  울산  3,18R
2024.06.24 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.25 화,19:30,수원 종합 운동장,종료  수원FC  1  광주  0,19R
2024.06.25 화,19:30,김천 종합 운동장,종료  김천  2  대전  0,19R
2024.06.26 수,19:30,울산 문수 축구경기장,종료  울산  1  대구  0,19R
2024.06.26 수,19:30,전주 월드컵 경기장,종료  전북  1  포항  1,19R
2024.06.26 수,19:30,서울 월드컵 경기장,종료  서울  2  강원  0,19R
2024.06.26 수,19:30,제주 월드컵 경기장,종료  제주  1  인천  0,19R
2024.06.27 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.28 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.06.29 토,18:00,김천 종합 운동장,종료  김천  2  대구  0,20R
2024.06.29 토,19:00,전주 월드컵 경기장,종료  전북  1  서울  5,20R
2024.06.29 토,20:00,대전 월드컵 경기장,종료  대전  0  수원FC  2,20R
2024.06.30 일,18:00,포항 스틸야드,종료  포항  2  울산  1,20R
2024.06.30 일,19:00,광주 축구 전용경기장,종료  광주  2  제주  1,20R
2024.06.30 일,19:00,인천 축구 전용경기장,종료  인천  0  강원  1,20R
2024.07.01 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.02 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.03 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.04 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.05 금,19:30,인천 축구 전용경기장,종료  인천  1  김천  1,21R
2024.07.05 금,19:30,수원 종합 운동장,종료  수원FC  1  울산  1,21R
2024.07.06 토,19:00,제주 월드컵 경기장,종료  제주  3  서울  2,21R
2024.07.06 토,19:30,대구iM뱅크PARK,종료  대구  3  포항  3,21R
2024.07.07 일,19:00,대전 월드컵 경기장,종료  대전  2  전북  2,21R
2024.07.07 일,19:00,강릉 종합 운동장,종료  강원  2  광주  0,21R
2024.07.08 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.09 화,19:30,대구iM뱅크PARK,종료  대구  0  인천  0,22R
2024.07.09 화,19:30,김천 종합 운동장,종료  김천  2  수원FC  3,22R
2024.07.10 수,19:30,울산 문수 축구경기장,종료  울산  0  광주  1,22R
2024.07.10 수,19:30,포항 스틸야드,종료  포항  2  강원  0,22R
2024.07.10 수,19:30,전주 월드컵 경기장,종료  전북  2  제주  1,22R
2024.07.10 수,19:30,서울 월드컵 경기장,종료  서울  2  대전  1,22R
2024.07.11 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.12 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.13 토,19:00,울산 문수 축구경기장,종료  울산  1  서울  0,23R
2024.07.13 토,19:30,대전 월드컵 경기장,종료  대전  1  강원  1,23R
2024.07.13 토,19:30,제주 월드컵 경기장,종료  제주  2  포항  1,23R
2024.07.14 일,19:00,광주 축구 전용경기장,종료  광주  0  인천  2,23R
2024.07.14 일,19:00,수원 종합 운동장,종료  수원FC  2  대구  2,23R
2024.07.14 일,19:00,김천 종합 운동장,종료  김천  4  전북  0,23R
2024.07.15 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.16 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.17 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.18 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.19 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.20 토,19:00,전주 월드컵 경기장,종료  전북  2  울산  0,24R
2024.07.20 토,19:30,강릉 종합 운동장,종료  강원  4  제주  0,24R
2024.07.21 일,19:00,인천 축구 전용경기장,종료  인천  1  수원FC  4,24R
2024.07.21 일,19:00,대구iM뱅크PARK,종료  대구  0  광주  1,24R
2024.07.21 일,19:00,서울 월드컵 경기장,종료  서울  1  김천  0,24R
2024.07.21 일,19:00,대전 월드컵 경기장,종료  대전  1  포항  2,24R
2024.07.22 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.23 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.24 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.25 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.26 금,19:30,제주 월드컵 경기장,종료  제주  1  울산  0,25R
2024.07.26 금,19:30,강릉 종합 운동장,종료  강원  4  전북  2,25R
2024.07.27 토,19:00,광주 축구 전용경기장,종료  광주  1  수원FC  0,25R
2024.07.27 토,19:30,대구iM뱅크PARK,종료  대구  1  대전  1,25R
2024.07.27 토,19:30,인천 축구 전용경기장,종료  인천  0  서울  1,25R
2024.07.28 일,19:00,포항 스틸야드,종료  포항  1  김천  2,25R
2024.07.29 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.30 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.07.31 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.01 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.02 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.03 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.04 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.05 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.06 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.07 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.08 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.09 금,19:30,전주 월드컵 경기장,종료  전북  0  광주  1,26R
2024.08.09 금,19:30,김천 종합 운동장,종료  김천  1  강원  2,26R
2024.08.10 토,19:00,울산 문수 축구경기장,종료  울산  1  대구  0,26R
2024.08.10 토,19:30,제주 월드컵 경기장,종료  제주  0  인천  1,26R
2024.08.10 토,19:30,수원 종합 운동장,종료  수원FC  1  대전  2,26R
2024.08.11 일,19:00,포항 스틸야드,종료  포항  1  서울  2,26R
2024.08.12 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.13 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.14 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.15 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.16 금,19:30,대구iM뱅크PARK,종료  대구  3  김천  0,27R
2024.08.16 금,19:30,서울 월드컵 경기장,종료  서울  1  제주  0,27R
2024.08.17 토,19:00,전주 월드컵 경기장,종료  전북  2  포항  1,27R
2024.08.17 토,19:30,대전 월드컵 경기장,종료  대전  2  인천  1,27R
2024.08.18 일,19:00,울산 문수 축구경기장,종료  울산  1  수원FC  2,27R
2024.08.18 일,19:00,강릉 종합 운동장,종료  강원  3  광주  2,27R
2024.08.19 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.20 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.21 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.22 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.23 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.24 토,19:00,포항 스틸야드,종료  포항  1  대구  2,28R
2024.08.24 토,19:30,인천 축구 전용경기장,종료  인천  0  전북  1,28R
2024.08.24 토,19:30,서울 월드컵 경기장,종료  서울  2  강원  0,28R
2024.08.25 일,19:00,광주 축구 전용경기장,종료  광주  0  울산  1,28R
2024.08.25 일,19:00,수원 종합 운동장,종료  수원FC  5  제주  0,28R
2024.08.25 일,19:00,김천 종합 운동장,종료  김천  2  대전  2,28R
2024.08.26 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.27 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.28 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.29 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.30 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.08.31 토,19:00,울산 문수 축구경기장,종료  울산  5  포항  4,29R
2024.08.31 토,19:30,대구iM뱅크PARK,종료  대구  1  인천  2,29R
2024.09.01 일,18:00,제주 월드컵 경기장,종료  제주  1  김천  0,29R
2024.09.01 일,19:00,전주 월드컵 경기장,종료  전북  0  서울  0,29R
2024.09.01 일,19:00,대전 월드컵 경기장,종료  대전  2  광주  0,29R
2024.09.01 일,19:00,강릉 종합 운동장,종료  강원  2  수원FC  2,29R
2024.09.02 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.03 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.04 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.05 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.06 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.07 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.08 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.09 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.10 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.11 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.12 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.13 금,19:30,울산 문수 축구경기장,종료  울산  2  강원  0,30R
2024.09.13 금,19:30,광주 축구 전용경기장,종료  광주  2  포항  1,30R
2024.09.14 토,16:30,서울 월드컵 경기장,종료  서울  2  대전  3,30R
2024.09.14 토,19:00,제주 월드컵 경기장,종료  제주  0  대구  4,30R
2024.09.14 토,19:00,수원 종합 운동장,종료  수원FC  0  전북  6,30R
2024.09.15 일,16:30,김천 종합 운동장,종료  김천  2  인천  0,30R
2024.09.16 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.17 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.18 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.19 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.20 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.21 토,16:30,수원 종합 운동장,종료  수원FC  2  김천  4,31R
2024.09.21 토,19:00,대구iM뱅크PARK,종료  대구  1  서울  1,31R
2024.09.22 일,16:30,포항 스틸야드,종료  포항  2  강원  1,31R
2024.09.22 일,16:30,광주 축구 전용경기장,종료  광주  0  제주  2,31R
2024.09.22 일,19:00,인천 축구 전용경기장,종료  인천  0  울산  0,31R
2024.09.22 일,19:00,대전 월드컵 경기장,종료  대전  0  전북  0,31R
2024.09.23 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.24 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.25 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.26 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.09.27 금,19:30,포항 스틸야드,종료  포항  1  인천  0,32R
2024.09.27 금,19:30,대전 월드컵 경기장,종료  대전  0  울산  1,32R
2024.09.28 토,16:30,강릉 종합 운동장,종료  강원  1  대구  1,32R
2024.09.28 토,19:00,전주 월드컵 경기장,종료  전북  2  제주  1,32R
2024.09.28 토,19:00,김천 종합 운동장,종료  김천  2  광주  0,32R
2024.09.29 일,16:30,서울 월드컵 경기장,종료  서울  1  수원FC  0,32R
2024.09.30 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.01 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.02 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.03 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.04 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.05 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.06 일,15:00,울산 문수 축구경기장,종료  울산  2  김천  1,33R
2024.10.06 일,15:00,광주 축구 전용경기장,종료  광주  3  서울  1,33R
2024.10.06 일,15:00,대구iM뱅크PARK,종료  대구  4  전북  3,33R
2024.10.06 일,15:00,인천 축구 전용경기장,종료  인천  1  강원  3,33R
2024.10.06 일,15:00,제주 월드컵 경기장,종료  제주  2  대전  1,33R
2024.10.06 일,15:00,포항 스틸야드,종료  포항  1  수원FC  1,33R
2024.10.07 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.08 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.09 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.10 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
